Time Stamp,Temperature (C),Weather Main,Rain 1h,Snow 1h
1554483600,0.5600000000000023,Rain,0.39,0.0
1554487200,0.6400000000000432,Rain,0.25,0.0
1554490800,0.9800000000000182,Rain,0.2,0.0
1554494400,-0.049999999999954525,Rain,0.47000000000000003,0.0
1554498000,-0.47999999999996135,Rain,0.41000000000000003,0.0
1554501600,-0.1099999999999568,Rain,0.36,0.0
1554505200,-0.6499999999999773,Rain,0.51,0.0
1554508800,-0.3100000000000023,Rain,0.5,0.0
1554512400,0.3300000000000409,Rain,0.30000000000000004,0.0
1554516000,0.1400000000000432,Rain,0.26,0.0
1554519600,0.18999999999999773,Rain,0.51,0.0
1554523200,1.4600000000000364,Rain,0.41000000000000003,0.0
1554526800,0.57000000000005,Mist,0.43,0.0
1554530400,0.2400000000000091,Drizzle,0.0,0.0
1554534000,1.1299999999999955,Drizzle,0.0,0.0
1554537600,1.5,Mist,0.25,0.0
1554541200,1.4800000000000182,Mist,0.0,0.0
1554544800,1.740000000000009,Mist,0.0,0.0
1554548400,1.0,Mist,0.25,0.0
1554552000,2.5300000000000296,Mist,0.0,0.0
1554555600,3.4600000000000364,Mist,0.0,0.0
1554559200,4.770000000000039,Haze,0.0,0.0
1554562800,7.6200000000000045,Rain,0.25,0.0
1554566400,11.270000000000039,Clear,0.0,0.0
1554570000,13.900000000000034,Rain,0.25,0.0
1554573600,16.120000000000005,Clear,0.0,0.0
1554577200,17.05000000000001,Clear,0.0,0.0
1554580800,18.090000000000032,Rain,0.25,0.0
1554584400,18.200000000000045,Clear,0.0,0.0
1554588000,17.650000000000034,Rain,0.25,0.0
1554591600,16.439999999999998,Clear,0.0,0.0
1554595200,14.82000000000005,Clear,0.0,0.0
1554598800,14.0,Clear,0.0,0.0
1554602400,13.480000000000018,Clear,0.0,0.0
1554606000,12.840000000000032,Clear,0.0,0.0
1554609600,11.78000000000003,Rain,0.25,0.0
1554613200,11.310000000000002,Clear,0.0,0.0
1554616800,11.010000000000048,Clear,0.0,0.0
1554620400,10.360000000000014,Clear,0.0,0.0
1554624000,9.660000000000025,Clear,0.0,0.0
1554627600,9.260000000000048,Clear,0.0,0.0
1554631200,9.240000000000009,Clear,0.0,0.0
1554634800,9.350000000000023,Clear,0.0,0.0
1554638400,10.28000000000003,Rain,0.25,0.0
1554642000,12.210000000000036,Clear,0.0,0.0
1554645600,13.79000000000002,Clear,0.0,0.0
1554649200,14.660000000000025,Clear,0.0,0.0
1554652800,15.629999999999995,Clear,0.0,0.0
1554656400,16.340000000000032,Clear,0.0,0.0
1554660000,16.52000000000004,Clear,0.0,0.0
1554663600,14.970000000000027,Clear,0.0,0.0
1554667200,15.28000000000003,Clear,0.0,0.0
1554670800,14.410000000000025,Clear,0.0,0.0
1554674400,13.54000000000002,Clear,0.0,0.0
1554678000,12.850000000000023,Clear,0.0,0.0
1554681600,13.110000000000014,Clear,0.0,0.0
1554685200,13.470000000000027,Clear,0.0,0.0
1554688800,13.420000000000016,Clouds,0.0,0.0
1554692400,13.57000000000005,Clouds,0.0,0.0
1554696000,12.990000000000009,Clouds,0.0,0.0
1554699600,12.740000000000009,Clouds,0.0,0.0
1554703200,12.370000000000005,Rain,0.66,0.0
1554706800,11.210000000000036,Rain,4.29,0.0
1554710400,11.390000000000043,Rain,0.75,0.0
1554714000,11.240000000000009,Rain,0.25,0.0
1554717600,11.300000000000011,Mist,0.0,0.0
1554721200,11.640000000000043,Mist,0.0,0.0
1554724800,12.270000000000039,Mist,0.25,0.0
1554728400,13.390000000000043,Mist,0.0,0.0
1554732000,14.730000000000018,Mist,0.0,0.0
1554735600,16.400000000000034,Mist,0.0,0.0
1554739200,18.55000000000001,Clear,0.0,0.0
1554742800,20.600000000000023,Clear,0.0,0.0
1554746400,22.090000000000032,Clouds,0.0,0.0
1554750000,23.650000000000034,Rain,0.25,0.0
1554753600,24.689999999999998,Clouds,0.0,0.0
1554757200,25.24000000000001,Clouds,0.0,0.0
1554760800,25.25,Rain,0.23,0.0
1554764400,24.52000000000004,Clear,0.0,0.0
1554768000,22.170000000000016,Clear,0.0,0.0
1554771600,18.07000000000005,Clear,0.0,0.0
1554775200,13.230000000000018,Haze,0.0,0.0
1554778800,10.0,Clear,0.0,0.0
1554782400,6.57000000000005,Mist,0.0,0.0
1554786000,6.680000000000007,Mist,0.0,0.0
1554789600,5.990000000000009,Mist,0.0,0.0
1554793200,5.230000000000018,Mist,0.0,0.0
1554796800,5.600000000000023,Mist,0.0,0.0
1554800400,5.3799999999999955,Mist,0.0,0.0
1554804000,5.330000000000041,Mist,0.25,0.0
1554807600,5.020000000000039,Mist,0.0,0.0
1554811200,6.100000000000023,Mist,0.0,0.0
1554814800,5.680000000000007,Mist,0.0,0.0
1554818400,5.430000000000007,Mist,0.0,0.0
1554822000,6.610000000000014,Haze,0.0,0.0
1554825600,6.590000000000032,Haze,0.0,0.0
1554829200,7.860000000000014,Mist,0.0,0.0
1554832800,9.180000000000007,Mist,0.0,0.0
1554836400,9.220000000000027,Clouds,0.0,0.0
1554840000,5.680000000000007,Mist,0.0,0.0
1554843600,5.510000000000048,Mist,0.0,0.0
1554847200,6.110000000000014,Haze,0.0,0.0
1554850800,4.890000000000043,Mist,1.28,0.0
1554854400,5.460000000000036,Mist,0.0,0.0
1554858000,5.020000000000039,Mist,0.0,0.0
1554861600,5.060000000000002,Mist,0.0,0.0
1554865200,5.550000000000011,Mist,0.0,0.0
1554868800,6.650000000000034,Mist,0.0,0.0
1554872400,6.410000000000025,Rain,0.2,0.0
1554876000,6.230000000000018,Mist,0.0,0.0
1554879600,7.07000000000005,Rain,0.25,0.0
1554883200,7.5,Clear,0.0,0.0
1554886800,6.420000000000016,Clear,0.0,0.0
1554890400,5.730000000000018,Clear,0.0,0.0
1554894000,5.7900000000000205,Clear,0.0,0.0
1554897600,6.4500000000000455,Clear,0.0,0.0
1554901200,9.140000000000043,Clouds,0.0,0.0
1554904800,9.990000000000009,Rain,0.25,0.0
1554908400,10.650000000000034,Clouds,0.0,0.0
1554912000,11.25,Clouds,0.0,0.0
1554915600,11.740000000000009,Clouds,0.0,0.0
1554919200,12.550000000000011,Rain,0.25,0.0
1554922800,13.230000000000018,Clouds,0.0,0.0
1554926400,13.260000000000048,Clouds,0.0,0.0
1554930000,13.340000000000032,Clouds,0.0,0.0
1554933600,12.310000000000002,Rain,0.2,0.0
1554937200,10.390000000000043,Clear,0.0,0.0
1554940800,9.170000000000016,Clear,0.0,0.0
1554944400,6.57000000000005,Clear,0.0,0.0
1554948000,6.060000000000002,Clear,0.0,0.0
1554951600,4.5400000000000205,Clear,0.0,0.0
1554955200,3.9600000000000364,Clear,0.0,0.0
1554958800,4.080000000000041,Clear,0.0,0.0
1554962400,2.0600000000000023,Clear,0.0,0.0
1554966000,1.7300000000000182,Clear,0.0,0.0
1554969600,1.7200000000000273,Clear,0.0,0.0
1554973200,0.6899999999999977,Clear,0.0,0.0
1554976800,0.160000000000025,Clouds,0.0,0.0
1554980400,1.150000000000034,Clouds,0.0,0.0
1554984000,1.8100000000000023,Clouds,0.0,0.0
1554987600,2.150000000000034,Clouds,0.0,0.0
1554991200,3.2100000000000364,Clouds,0.0,0.0
1554994800,5.010000000000048,Clouds,0.0,0.0
1554998400,6.07000000000005,Clouds,0.0,0.0
1555002000,7.0,Clouds,0.0,0.0
1555005600,7.090000000000032,Clouds,0.0,0.0
1555009200,8.170000000000016,Rain,0.7000000000000001,0.0
1555012800,8.890000000000043,Rain,0.25,0.0
1555016400,9.010000000000048,Rain,0.5,0.0
1555020000,7.57000000000005,Clouds,0.0,0.0
1555023600,5.930000000000007,Clouds,0.0,0.0
1555027200,6.189999999999998,Clouds,0.0,0.0
1555030800,5.470000000000027,Clouds,0.0,0.0
1555034400,6.57000000000005,Clouds,0.0,0.0
1555038000,6.610000000000014,Clouds,0.0,0.0
1555041600,7.180000000000007,Rain,0.0,0.0
1555045200,6.710000000000036,Clouds,0.0,0.0
1555048800,6.939999999999998,Clouds,0.0,0.0
1555052400,5.460000000000036,Clouds,0.0,0.0
1555056000,6.03000000000003,Clouds,0.0,0.0
1555059600,6.410000000000025,Clouds,0.0,0.0
1555063200,6.580000000000041,Clouds,0.0,0.0
1555066800,5.650000000000034,Clouds,0.0,0.0
1555070400,4.760000000000048,Rain,0.0,0.0
1555074000,4.2900000000000205,Drizzle,0.0,0.0
1555077600,5.520000000000039,Clouds,0.0,0.0
1555081200,7.090000000000032,Clouds,0.0,0.0
1555084800,10.330000000000041,Clouds,0.0,0.0
1555088400,12.200000000000045,Clouds,0.0,0.0
1555092000,13.850000000000023,Clear,0.0,0.0
1555095600,16.230000000000018,Clear,0.0,0.0
1555099200,19.04000000000002,Clear,0.0,0.0
1555102800,18.0,Clouds,0.0,0.0
1555106400,17.470000000000027,Rain,0.51,0.0
1555110000,16.560000000000002,Rain,0.30000000000000004,0.0
1555113600,16.08000000000004,Rain,0.59,0.0
1555117200,15.03000000000003,Rain,1.3599999999999999,0.0
1555120800,14.629999999999995,Rain,1.05,0.0
1555124400,14.620000000000005,Rain,4.52,0.0
1555128000,14.82000000000005,Rain,0.87,0.0
1555131600,15.710000000000036,Rain,1.49,0.0
1555135200,15.340000000000032,Rain,0.51,0.0
1555138800,15.439999999999998,Rain,0.41000000000000003,0.0
1555142400,15.810000000000002,Rain,0.27,0.0
1555146000,16.220000000000027,Rain,0.25,0.0
1555149600,15.79000000000002,Rain,3.7800000000000002,0.0
1555153200,15.740000000000009,Haze,0.43,0.0
1555156800,16.04000000000002,Rain,0.24,0.0
1555160400,16.120000000000005,Mist,0.25,0.0
1555164000,16.850000000000023,Rain,0.25,0.0
1555167600,17.860000000000014,Haze,0.25,0.0
1555171200,19.980000000000018,Rain,0.25,0.0
1555174800,21.689999999999998,Rain,0.25,0.0
1555178400,23.160000000000025,Rain,0.51,0.0
1555182000,23.810000000000002,Rain,1.02,0.0
1555185600,23.83000000000004,Rain,0.51,0.0
1555189200,23.200000000000045,Rain,0.25,0.0
1555192800,21.700000000000045,Clear,0.0,0.0
1555196400,20.33000000000004,Rain,0.25,0.0
1555200000,20.680000000000007,Clear,0.0,0.0
1555203600,20.720000000000027,Clear,0.0,0.0
1555207200,20.78000000000003,Rain,0.25,0.0
1555210800,19.77000000000004,Clear,0.0,0.0
1555214400,19.189999999999998,Clear,0.0,0.0
1555218000,19.060000000000002,Clouds,0.0,0.0
1555221600,18.82000000000005,Rain,0.25,0.0
1555225200,18.350000000000023,Clouds,0.0,0.0
1555228800,17.870000000000005,Clouds,0.0,0.0
1555232400,17.99000000000001,Rain,0.25,0.0
1555236000,16.939999999999998,Fog,0.0,0.0
1555239600,15.720000000000027,Fog,0.0,0.0
1555243200,16.180000000000007,Fog,0.0,0.0
1555246800,16.83000000000004,Haze,0.0,0.0
1555250400,17.930000000000007,Haze,0.25,0.0
1555254000,19.140000000000043,Haze,0.0,0.0
1555257600,20.99000000000001,Clear,0.0,0.0
1555261200,20.900000000000034,Clouds,0.0,0.0
1555264800,20.29000000000002,Rain,0.25,0.0
1555268400,19.140000000000043,Clouds,0.0,0.0
1555272000,18.430000000000007,Clouds,0.0,0.0
1555275600,17.910000000000025,Rain,0.25,0.0
1555279200,16.890000000000043,Rain,0.30000000000000004,0.0
1555282800,16.860000000000014,Mist,0.25,0.0
1555286400,16.25,Mist,0.0,0.0
1555290000,16.189999999999998,Mist,0.25,0.0
1555293600,15.180000000000007,Mist,0.0,0.0
1555297200,14.900000000000034,Mist,0.0,0.0
1555300800,13.75,Mist,0.25,0.0
1555304400,14.870000000000005,Mist,0.0,0.0
1555308000,15.470000000000027,Rain,0.25,0.0
1555311600,16.55000000000001,Rain,0.25,0.0
1555315200,16.310000000000002,Mist,0.0,0.0
1555318800,15.470000000000027,Thunderstorm,6.64,0.0
1555322400,14.660000000000025,Rain,4.25,0.0
1555326000,14.180000000000007,Rain,1.3599999999999999,0.0
1555329600,14.740000000000009,Rain,0.37,0.0
1555333200,15.230000000000018,Rain,0.51,0.0
1555336800,15.79000000000002,Rain,0.76,0.0
1555340400,16.140000000000043,Rain,2.47,0.0
1555344000,12.650000000000034,Rain,4.06,0.0
1555347600,13.29000000000002,Rain,0.55,0.0
1555351200,12.590000000000032,Rain,0.51,0.0
1555354800,11.720000000000027,Rain,0.76,0.0
1555358400,10.550000000000011,Rain,0.76,0.0
1555362000,9.850000000000023,Rain,0.25,0.0
1555365600,9.010000000000048,Rain,0.25,0.0
1555369200,4.910000000000025,Rain,0.25,0.0
1555372800,4.460000000000036,Rain,0.25,0.0
1555376400,3.180000000000007,Clouds,0.0,0.0
1555380000,2.8100000000000023,Rain,0.25,0.0
1555383600,3.420000000000016,Clouds,0.0,0.0
1555387200,3.2700000000000387,Rain,0.25,0.0
1555390800,3.3000000000000114,Clear,0.0,0.0
1555394400,3.2600000000000477,Clear,0.0,0.0
1555398000,3.0600000000000023,Clear,0.0,0.0
1555401600,3.07000000000005,Clear,0.0,0.0
1555405200,2.3000000000000114,Rain,0.25,0.0
1555408800,2.0500000000000114,Clear,0.0,0.0
1555412400,1.8400000000000318,Clear,0.0,0.0
1555416000,3.0500000000000114,Clear,0.0,0.0
1555419600,4.760000000000048,Rain,0.25,0.0
1555423200,8.370000000000005,Clear,0.0,0.0
1555426800,10.460000000000036,Clear,0.0,0.0
1555430400,12.170000000000016,Clear,0.0,0.0
1555434000,13.640000000000043,Rain,0.2,0.0
1555437600,14.879999999999995,Rain,0.25,0.0
1555441200,15.420000000000016,Clear,0.0,0.0
1555444800,16.160000000000025,Rain,0.5,0.0
1555448400,16.07000000000005,Rain,0.0,0.0
1555452000,15.330000000000041,Clouds,0.0,0.0
1555455600,14.240000000000009,Clouds,0.0,0.0
1555459200,13.840000000000032,Clouds,0.0,0.0
1555462800,12.520000000000039,Clouds,0.0,0.0
1555466400,12.400000000000034,Clouds,0.0,0.0
1555470000,11.600000000000023,Clouds,0.0,0.0
1555473600,10.650000000000034,Rain,0.0,0.0
1555477200,9.75,Rain,0.13,0.0
1555480800,9.0,Rain,0.25,0.0
1555484400,8.140000000000043,Rain,0.30000000000000004,0.0
1555488000,7.25,Drizzle,0.25,0.0
1555491600,6.600000000000023,Drizzle,0.0,0.0
1555495200,8.210000000000036,Rain,0.25,0.0
1555498800,8.670000000000016,Clouds,0.0,0.0
1555502400,8.770000000000039,Clouds,0.0,0.0
1555506000,9.020000000000039,Clouds,0.0,0.0
1555509600,9.78000000000003,Clouds,0.0,0.0
1555513200,11.350000000000023,Clear,0.0,0.0
1555516800,11.960000000000036,Clouds,0.0,0.0
1555520400,13.180000000000007,Clouds,0.0,0.0
1555524000,14.53000000000003,Clear,0.0,0.0
1555527600,14.07000000000005,Clear,0.0,0.0
1555531200,13.82000000000005,Clear,0.0,0.0
1555534800,13.700000000000045,Rain,0.2,0.0
1555538400,11.490000000000009,Rain,0.0,0.0
1555542000,10.090000000000032,Clear,0.0,0.0
1555545600,9.170000000000016,Clear,0.0,0.0
1555549200,8.950000000000045,Clear,0.0,0.0
1555552800,9.129999999999995,Clouds,0.0,0.0
1555556400,9.340000000000032,Clouds,0.0,0.0
1555560000,9.460000000000036,Clouds,0.0,0.0
1555563600,9.410000000000025,Rain,0.0,0.0
1555567200,9.470000000000027,Clouds,0.0,0.0
1555570800,9.580000000000041,Clouds,0.0,0.0
1555574400,9.710000000000036,Rain,0.27,0.0
1555578000,9.660000000000025,Rain,0.36,0.0
1555581600,10.160000000000025,Clouds,0.0,0.0
1555585200,10.370000000000005,Clouds,0.0,0.0
1555588800,10.770000000000039,Rain,0.5,0.0
1555592400,10.930000000000007,Rain,0.0,0.0
1555596000,11.200000000000045,Rain,0.25,0.0
1555599600,11.770000000000039,Drizzle,0.21,0.0
1555603200,12.560000000000002,Rain,0.2,0.0
1555606800,11.920000000000016,Rain,0.22,0.0
1555610400,12.230000000000018,Rain,0.1,0.0
1555614000,14.680000000000007,Mist,0.0,0.0
1555617600,15.450000000000045,Mist,0.0,0.0
1555621200,15.770000000000039,Clear,0.0,0.0
1555624800,15.32000000000005,Clear,0.0,0.0
1555628400,15.140000000000043,Clear,0.0,0.0
1555632000,14.270000000000039,Clear,0.0,0.0
1555635600,14.160000000000025,Clear,0.0,0.0
1555639200,13.930000000000007,Clear,0.0,0.0
1555642800,13.720000000000027,Clear,0.0,0.0
1555646400,14.230000000000018,Clear,0.0,0.0
1555650000,14.120000000000005,Clear,0.0,0.0
1555653600,14.890000000000043,Clear,0.0,0.0
1555657200,15.980000000000018,Clear,0.0,0.0
1555660800,16.180000000000007,Clear,0.0,0.0
1555664400,15.600000000000023,Clear,0.0,0.0
1555668000,15.140000000000043,Clear,0.0,0.0
1555671600,15.240000000000009,Clouds,0.0,0.0
1555675200,15.75,Clouds,0.0,0.0
1555678800,18.400000000000034,Clouds,0.0,0.0
1555682400,20.82000000000005,Clouds,0.0,0.0
1555686000,20.27000000000004,Clouds,0.0,0.0
1555689600,21.5,Clouds,0.0,0.0
1555693200,21.410000000000025,Clouds,0.0,0.0
1555696800,23.420000000000016,Clouds,0.0,0.0
1555700400,25.210000000000036,Clouds,0.0,0.0
1555704000,23.590000000000032,Clouds,0.0,0.0
1555707600,22.700000000000045,Clear,0.0,0.0
1555711200,20.640000000000043,Rain,0.12,0.0
1555714800,19.680000000000007,Rain,0.31,0.0
1555718400,18.33000000000004,Rain,0.33,0.0
1555722000,17.620000000000005,Rain,0.76,0.0
1555725600,16.879999999999995,Rain,0.84,0.0
1555729200,17.03000000000003,Mist,0.0,0.0
1555732800,17.920000000000016,Rain,0.0,0.0
1555736400,17.939999999999998,Rain,0.25,0.0
1555740000,17.670000000000016,Rain,3.7,0.0
1555743600,17.610000000000014,Rain,0.26,0.0
1555747200,16.55000000000001,Rain,0.35000000000000003,0.0
1555750800,16.379999999999995,Haze,0.25,0.0
1555754400,15.600000000000023,Rain,3.3,0.0
1555758000,15.360000000000014,Mist,2.14,0.0
1555761600,15.370000000000005,Rain,2.63,0.0
1555765200,16.200000000000045,Rain,3.2800000000000002,0.0
1555768800,16.810000000000002,Rain,0.9500000000000001,0.0
1555772400,16.810000000000002,Rain,1.3,0.0
1555776000,15.810000000000002,Mist,0.0,0.0
1555779600,16.05000000000001,Haze,0.0,0.0
1555783200,16.129999999999995,Mist,0.0,0.0
1555786800,15.100000000000023,Mist,0.0,0.0
1555790400,14.660000000000025,Mist,0.0,0.0
1555794000,15.210000000000036,Clear,0.0,0.0
1555797600,14.470000000000027,Clear,0.0,0.0
1555801200,13.560000000000002,Clear,0.0,0.0
1555804800,12.82000000000005,Clear,0.0,0.0
1555808400,12.330000000000041,Clear,0.0,0.0
1555812000,12.439999999999998,Clouds,0.0,0.0
1555815600,12.740000000000009,Clouds,0.0,0.0
1555819200,12.600000000000023,Clear,0.0,0.0
1555822800,12.189999999999998,Clouds,0.0,0.0
1555826400,12.080000000000041,Clouds,0.0,0.0
1555830000,11.53000000000003,Clouds,0.0,0.0
1555833600,11.560000000000002,Clouds,0.0,0.0
1555837200,11.580000000000041,Clouds,0.0,0.0
1555840800,11.610000000000014,Rain,0.0,0.0
1555844400,12.120000000000005,Rain,0.0,0.0
1555848000,12.480000000000018,Clouds,0.0,0.0
1555851600,13.590000000000032,Rain,0.0,0.0
1555855200,14.270000000000039,Clouds,0.0,0.0
1555858800,14.800000000000011,Clouds,0.0,0.0
1555862400,14.800000000000011,Rain,0.17,0.0
1555866000,14.82000000000005,Rain,0.1,0.0
1555869600,15.360000000000014,Clouds,0.0,0.0
1555873200,17.140000000000043,Clouds,0.0,0.0
1555876800,16.879999999999995,Clear,0.0,0.0
1555880400,15.610000000000014,Clear,0.0,0.0
1555884000,15.400000000000034,Clouds,0.0,0.0
1555887600,13.980000000000018,Clouds,0.0,0.0
1555891200,13.300000000000011,Clouds,0.0,0.0
1555894800,12.879999999999995,Clear,0.0,0.0
1555898400,12.560000000000002,Clear,0.0,0.0
1555902000,12.260000000000048,Clear,0.0,0.0
1555905600,12.340000000000032,Clear,0.0,0.0
1555909200,11.740000000000009,Clear,0.0,0.0
1555912800,11.270000000000039,Clear,0.0,0.0
1555916400,11.180000000000007,Rain,0.47000000000000003,0.0
1555920000,10.990000000000009,Clear,0.0,0.0
1555923600,10.689999999999998,Clear,0.0,0.0
1555927200,10.57000000000005,Clear,0.0,0.0
1555930800,10.980000000000018,Clouds,0.0,0.0
1555934400,12.150000000000034,Clear,0.0,0.0
1555938000,13.720000000000027,Clear,0.0,0.0
1555941600,15.060000000000002,Clouds,0.0,0.0
1555945200,15.620000000000005,Rain,0.25,0.0
1555948800,15.860000000000014,Rain,0.38,0.0
1555952400,16.77000000000004,Rain,0.25,0.0
1555956000,15.470000000000027,Rain,0.8,0.0
1555959600,15.390000000000043,Rain,0.98,0.0
1555963200,14.730000000000018,Rain,1.52,0.0
1555966800,14.640000000000043,Rain,1.55,0.0
1555970400,14.600000000000023,Rain,0.76,0.0
1555974000,14.470000000000027,Rain,0.42,0.0
1555977600,14.129999999999995,Rain,0.25,0.0
1555981200,13.939999999999998,Rain,0.30000000000000004,0.0
1555984800,14.129999999999995,Rain,0.31,0.0
1555988400,14.240000000000009,Rain,0.0,0.0
1555992000,14.200000000000045,Rain,0.0,0.0
1555995600,14.700000000000045,Rain,0.25,0.0
1555999200,14.5,Clouds,0.0,0.0
1556002800,13.960000000000036,Clouds,0.0,0.0
1556006400,14.490000000000009,Clouds,0.0,0.0
1556010000,13.960000000000036,Clear,0.0,0.0
1556013600,12.950000000000045,Clear,0.0,0.0
1556017200,12.700000000000045,Rain,0.25,0.0
1556020800,13.680000000000007,Clear,0.0,0.0
1556024400,15.390000000000043,Rain,0.2,0.0
1556028000,16.99000000000001,Clear,0.0,0.0
1556031600,18.53000000000003,Rain,0.0,0.0
1556035200,21.08000000000004,Clear,0.0,0.0
1556038800,22.49000000000001,Clear,0.0,0.0
1556042400,23.230000000000018,Clear,0.0,0.0
1556046000,22.870000000000005,Rain,0.2,0.0
1556049600,20.939999999999998,Clear,0.0,0.0
1556053200,19.150000000000034,Rain,0.0,0.0
1556056800,19.010000000000048,Rain,0.2,0.0
1556060400,17.980000000000018,Clear,0.0,0.0
1556064000,17.54000000000002,Rain,0.24,0.0
1556067600,16.310000000000002,Rain,0.0,0.0
1556071200,16.590000000000032,Clouds,0.0,0.0
1556074800,18.53000000000003,Clouds,0.0,0.0
1556078400,18.430000000000007,Rain,0.67,0.0
1556082000,18.090000000000032,Rain,1.67,0.0
1556085600,18.340000000000032,Rain,0.25,0.0
1556089200,18.25,Clouds,0.0,0.0
1556092800,18.120000000000005,Clear,0.0,0.0
1556096400,18.060000000000002,Clear,0.0,0.0
1556100000,17.850000000000023,Clear,0.0,0.0
1556103600,16.960000000000036,Clear,0.0,0.0
1556107200,16.33000000000004,Clear,0.0,0.0
1556110800,15.910000000000025,Clear,0.0,0.0
1556114400,15.870000000000005,Rain,0.2,0.0
1556118000,15.580000000000041,Clear,0.0,0.0
1556121600,16.610000000000014,Rain,0.2,0.0
1556125200,17.400000000000034,Clear,0.0,0.0
1556128800,18.090000000000032,Clear,0.0,0.0
1556132400,18.29000000000002,Clear,0.0,0.0
1556136000,19.090000000000032,Clear,0.0,0.0
1556139600,19.360000000000014,Clear,0.0,0.0
1556143200,19.340000000000032,Clear,0.0,0.0
1556146800,18.370000000000005,Clear,0.0,0.0
1556150400,17.350000000000023,Clear,0.0,0.0
1556154000,16.680000000000007,Clear,0.0,0.0
1556157600,15.610000000000014,Clear,0.0,0.0
1556161200,14.710000000000036,Clear,0.0,0.0
1556164800,13.550000000000011,Clear,0.0,0.0
1556168400,12.07000000000005,Clear,0.0,0.0
1556172000,10.730000000000018,Clear,0.0,0.0
1556175600,9.580000000000041,Clear,0.0,0.0
1556179200,8.840000000000032,Clear,0.0,0.0
1556182800,7.7000000000000455,Clear,0.0,0.0
1556186400,7.470000000000027,Clear,0.0,0.0
1556190000,7.460000000000036,Clear,0.0,0.0
1556193600,9.170000000000016,Clear,0.0,0.0
1556197200,10.720000000000027,Clear,0.0,0.0
1556200800,12.450000000000045,Clear,0.0,0.0
1556204400,12.980000000000018,Clear,0.0,0.0
1556208000,14.770000000000039,Clear,0.0,0.0
1556211600,15.720000000000027,Clear,0.0,0.0
1556215200,16.25,Clear,0.0,0.0
1556218800,15.520000000000039,Clear,0.0,0.0
1556222400,14.810000000000002,Clouds,0.0,0.0
1556226000,12.450000000000045,Rain,0.30000000000000004,0.0
1556229600,11.629999999999995,Rain,0.25,0.0
1556233200,11.180000000000007,Rain,0.25,0.0
1556236800,11.090000000000032,Rain,0.84,0.0
1556240400,11.720000000000027,Rain,0.2,0.0
1556244000,11.400000000000034,Drizzle,0.0,0.0
1556247600,11.210000000000036,Rain,0.0,0.0
1556251200,11.330000000000041,Clouds,0.0,0.0
1556254800,11.340000000000032,Clouds,0.0,0.0
1556258400,11.680000000000007,Clouds,0.0,0.0
1556262000,11.25,Clouds,0.0,0.0
1556265600,11.230000000000018,Rain,0.25,0.0
1556269200,10.680000000000007,Rain,2.38,0.0
1556272800,10.660000000000025,Rain,2.19,0.0
1556276400,10.740000000000009,Mist,0.28,0.0
1556280000,11.080000000000041,Mist,0.0,0.0
1556283600,11.720000000000027,Drizzle,0.25,0.0
1556287200,11.550000000000011,Rain,0.26,0.0
1556290800,11.420000000000016,Rain,0.2,0.0
1556294400,11.470000000000027,Mist,0.32,0.0
1556298000,10.810000000000002,Rain,1.56,0.0
1556301600,10.860000000000014,Rain,5.02,0.0
1556305200,11.770000000000039,Rain,0.66,0.0
1556308800,11.82000000000005,Mist,0.0,0.0
1556312400,10.740000000000009,Mist,0.0,0.0
1556316000,11.900000000000034,Mist,0.0,0.0
1556319600,12.370000000000005,Mist,0.0,0.0
1556323200,14.689999999999998,Rain,1.3,0.0
1556326800,14.689999999999998,Rain,1.7000000000000002,0.0
1556330400,14.800000000000011,Rain,0.30000000000000004,0.0
1556334000,14.360000000000014,Mist,0.25,0.0
1556337600,12.79000000000002,Rain,0.0,0.0
1556341200,11.04000000000002,Drizzle,0.0,0.0
1556344800,10.170000000000016,Rain,0.0,0.0
1556348400,6.2000000000000455,Rain,0.81,0.0
1556352000,7.050000000000011,Rain,0.9400000000000001,0.0
1556355600,9.560000000000002,Rain,0.2,0.0
1556359200,9.260000000000048,Rain,0.2,0.0
1556362800,9.100000000000023,Clear,0.0,0.0
1556366400,9.090000000000032,Rain,0.25,0.0
1556370000,9.460000000000036,Clear,0.0,0.0
1556373600,9.879999999999995,Clear,0.0,0.0
1556377200,10.79000000000002,Rain,0.5,0.0
1556380800,10.950000000000045,Rain,0.7000000000000001,0.0
1556384400,11.670000000000016,Rain,0.5,0.0
1556388000,11.240000000000009,Clouds,0.0,0.0
1556391600,11.580000000000041,Rain,0.5,0.0
1556395200,11.960000000000036,Clouds,0.0,0.0
1556398800,12.800000000000011,Rain,0.0,0.0
1556402400,12.640000000000043,Clear,0.0,0.0
1556406000,12.03000000000003,Clear,0.0,0.0
1556409600,10.800000000000011,Clear,0.0,0.0
1556413200,9.430000000000007,Clear,0.0,0.0
1556416800,8.740000000000009,Clear,0.0,0.0
1556420400,7.600000000000023,Clear,0.0,0.0
1556424000,6.770000000000039,Clear,0.0,0.0
1556427600,6.680000000000007,Clear,0.0,0.0
1556431200,7.230000000000018,Clear,0.0,0.0
1556434800,6.4500000000000455,Clear,0.0,0.0
1556438400,6.5,Clouds,0.0,0.0
1556442000,7.78000000000003,Clouds,0.0,0.0
1556445600,8.129999999999995,Clouds,0.0,0.0
1556449200,8.050000000000011,Clouds,0.0,0.0
1556452800,7.9500000000000455,Rain,0.2,0.0
1556456400,9.510000000000048,Rain,0.0,0.0
1556460000,9.240000000000009,Clouds,0.0,0.0
